# 031 PLAN-001 P1.2d mutgate spec (013 GATE-mutation-red-submission-precondition.md).
# fix_id <TAB> target_file <TAB> sed_expr <TAB> test_cmd. Run through p12d_mutgate.sh, never in a checkout anyone
# is using. Every test_cmd builds its own workspace from the throwaway's files: p12d_ws.sh / p12d_pkgroot.sh copy the
# ABI and batch D's packages; p12d_core_check.sh archives the clone's committed HEAD and overlays only P1.2d's paths.
# Rows assert BATCH D'S OWN results only (compose's and herdr's shape rows, their own probes, their own own-root
# checks) -- never the whole-tree gate totals, which move as other batches land.
# No `cmd | grep -q` anywhere (pipefail/SIGPIPE): the helpers log to a file, then grep it.
#
# --- the registration boundary: re-inline a payload -> batch D's own shape row fails -> red
herdr_codec_field	packages/motoko-ext-herdr/herdr.ail	s/    depth: i_at(j, "depth"), max_depth: i_at(j, "max_depth"),/    depth: 0, max_depth: i_at(j, "max_depth"),/	bash .agent/projects/031_system_one_decisions/evidence/P1.2d/p12d_ws.sh test packages/motoko-ext-herdr/herdr.ail
herdr_orch_codec_field	packages/motoko-ext-herdr/orchestrator.ail	s/      pane: str_or(getString(j, "pane")),/      pane: "",/	bash .agent/projects/031_system_one_decisions/evidence/P1.2d/p12d_ws.sh test packages/motoko-ext-herdr/orchestrator.ail
#
# --- the narrowed ports records (compose's helpers): remove_if_file skips its remove -> the dvp threading witness -> red
compose_remove_ports	packages/motoko-ext-compose/compose.ail	s/    ExtPathFile    => p.file_remove(stat.next_state, path),/    ExtPathFile    => { ok: true, error: "", next_state: stat.next_state },/	bash .agent/projects/031_system_one_decisions/evidence/P1.2d/p12d_core_check.sh suite dvp.compose_intercept_threading
#
# --- each widened ceiling (ADR-001 Amendment 2): drop the added effect -> the package's own-root check -> red
compose_ceiling_Rand	packages/motoko-ext-compose/ailang.toml	/^max/s/, "Rand"//	bash .agent/projects/031_system_one_decisions/evidence/P1.2d/p12d_pkgroot.sh motoko-ext-compose
compose_ceiling_Trace	packages/motoko-ext-compose/ailang.toml	/^max/s/, "Trace"//	bash .agent/projects/031_system_one_decisions/evidence/P1.2d/p12d_pkgroot.sh motoko-ext-compose
herdr_ceiling_AI	packages/motoko-ext-herdr/ailang.toml	/^max/s/, "AI"//	bash .agent/projects/031_system_one_decisions/evidence/P1.2d/p12d_pkgroot.sh motoko-ext-herdr
herdr_ceiling_Net	packages/motoko-ext-herdr/ailang.toml	/^max/s/, "Net"//	bash .agent/projects/031_system_one_decisions/evidence/P1.2d/p12d_pkgroot.sh motoko-ext-herdr
herdr_ceiling_SharedMem	packages/motoko-ext-herdr/ailang.toml	/^max/s/, "SharedMem"//	bash .agent/projects/031_system_one_decisions/evidence/P1.2d/p12d_pkgroot.sh motoko-ext-herdr
herdr_ceiling_Stream	packages/motoko-ext-herdr/ailang.toml	/^max/s/, "Stream"//	bash .agent/projects/031_system_one_decisions/evidence/P1.2d/p12d_pkgroot.sh motoko-ext-herdr
herdr_ceiling_Rand	packages/motoko-ext-herdr/ailang.toml	/^max/s/, "Rand"//	bash .agent/projects/031_system_one_decisions/evidence/P1.2d/p12d_pkgroot.sh motoko-ext-herdr
herdr_ceiling_Trace	packages/motoko-ext-herdr/ailang.toml	/^max/s/, "Trace"//	bash .agent/projects/031_system_one_decisions/evidence/P1.2d/p12d_pkgroot.sh motoko-ext-herdr
# the ABI pin: 8.0 -> 7.4 -> the package's own lock refuses it -> red
compose_pin_8_0	packages/motoko-ext-compose/ailang.toml	s/version = "8.0"/version = "7.4"/	bash .agent/projects/031_system_one_decisions/evidence/P1.2d/p12d_pkgroot.sh motoko-ext-compose
herdr_pin_8_0	packages/motoko-ext-herdr/ailang.toml	s/version = "8.0"/version = "7.4"/	bash .agent/projects/031_system_one_decisions/evidence/P1.2d/p12d_pkgroot.sh motoko-ext-herdr
#
# --- masked files (one row each): undo the file's 8.0 change -> its own run (committed HEAD + P1.2d's paths) -> red
masked_compose_live_exec	scripts/dst/compose_live_exec.ail	s/config: reg.config, caps: reg.caps/config: jo([]), caps: reg.caps/	bash .agent/projects/031_system_one_decisions/evidence/P1.2d/p12d_core_check.sh suite compose_live_exec
masked_declared_vs_performed	scripts/dst/declared_vs_performed.ail	s/ContinueWithFeedback(solver_sentinel())/ContinueWithFeedback("dvp-other")/	bash .agent/projects/031_system_one_decisions/evidence/P1.2d/p12d_core_check.sh suite dvp.compose_solver
masked_herdr_graded_dst	scripts/dst/herdr_graded_dst.ail	s/config: r.config, caps: r.caps/config: jo([]), caps: r.caps/	bash .agent/projects/031_system_one_decisions/evidence/P1.2d/p12d_core_check.sh suite herdr_graded_dst
masked_verify_exit_intent	scripts/verify_exit_intent.ail	s/config: r.config, caps: r.caps/config: jo([]), caps: r.caps/	bash .agent/projects/031_system_one_decisions/evidence/P1.2d/p12d_core_check.sh suite verify_exit_intent
masked_verify_herdr_orchestrator	scripts/verify_herdr_orchestrator.ail	s/  patch_in(r.caps, pure_ctx_of(ctx, r.config))/  patch_in(r.caps, pure_ctx_of(ctx, jo([])))/	bash .agent/projects/031_system_one_decisions/evidence/P1.2d/p12d_core_check.sh suite verify_herdr_orchestrator
masked_verify_delegate_kind_required	scripts/verify_delegate_kind_required.ail	s/  provider_ctx(pure_ctx_of(c, jo(\[\])), c.ports, c.world)/  provider_ctx(pure_ctx_of(c, jo([])), noop_ext_ports(), c.world)/	bash .agent/projects/031_system_one_decisions/evidence/P1.2d/p12d_core_check.sh suite verify_delegate_kind_required
masked_verify_herdr_delegate_wait	scripts/verify_herdr_delegate_wait.ail	s/  provider_ctx(pure_ctx_of(c, jo(\[\])), c.ports, c.world)/  provider_ctx(pure_ctx_of(c, jo([])), noop_ext_ports(), c.world)/	bash .agent/projects/031_system_one_decisions/evidence/P1.2d/p12d_core_check.sh suite verify_herdr_delegate_wait
masked_verify_mot131_early_answer	scripts/verify_mot131_early_answer.ail	s/  provider_ctx(pure_ctx_of(c, jo(\[\])), c.ports, c.world)/  provider_ctx(pure_ctx_of(c, jo([])), noop_ext_ports(), c.world)/	bash .agent/projects/031_system_one_decisions/evidence/P1.2d/p12d_core_check.sh suite verify_mot131_early_answer
masked_verify_mot133_owner_tag	scripts/verify_mot133_owner_tag.ail	s/  provider_ctx(pure_ctx_of(c, jo(\[\])), c.ports, c.world)/  provider_ctx(pure_ctx_of(c, jo([])), noop_ext_ports(), c.world)/	bash .agent/projects/031_system_one_decisions/evidence/P1.2d/p12d_core_check.sh suite verify_mot133_owner_tag
masked_verify_mot136_dagr_producer	scripts/verify_mot136_dagr_producer.ail	s/  provider_ctx(pure_ctx_of(c, jo(\[\])), c.ports, c.world)/  provider_ctx(pure_ctx_of(c, jo([])), noop_ext_ports(), c.world)/	bash .agent/projects/031_system_one_decisions/evidence/P1.2d/p12d_core_check.sh suite verify_mot136_dagr_producer
masked_verify_mot137_dagr_pane	scripts/verify_mot137_dagr_pane.ail	s/  provider_ctx(pure_ctx_of(c, jo(\[\])), c.ports, c.world)/  provider_ctx(pure_ctx_of(c, jo([])), noop_ext_ports(), c.world)/	bash .agent/projects/031_system_one_decisions/evidence/P1.2d/p12d_core_check.sh suite verify_mot137_dagr_pane
